vessel name,country,vessel_code,is_ulysses,account_type,gl_account,account_type,account_category,pl_mapping_1,pnl_contribution_daily_usd_rounded,Business Date Local,order_account_full_code
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,13.55658667,4/1/2024,"4 Accounts: 3,000.00 CAD (38.167%) Kitchens (CAN), 1941 Yonge St (EK01)-Vessel Canada ON Operations ULC (BC)-L1. Rent Expense - Space-EK Operations, 1: 1941 Yonge St (EK01) (TOR-018-EK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Rent Expense - Space (509005), 4: EK Operations (11) ; 3,000.00 CAD (38.167%) Kitchens (CAN), 1941 Yonge St (EK02)-Vessel Canada ON Operations ULC (BC)-L1. Rent Expense - Space-EK Operations, 1: 1941 Yonge St (EK02) (TOR-018-EK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Rent Expense - Space (509005), 4: EK Operations (11) ; 1,303.00 CAD (16.577%) Kitchens (CAN), 1941 Yonge St (EK01)-Vessel Canada ON Operations ULC (BC)-L1. Electric-EK Operations, 1: 1941 Yonge St (EK01) (TOR-018-EK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Electric (515005), 4: EK Operations (11) ; 557.12 CAD (7.088%) Kitchens (CAN), 1941 Yonge St (EK01)-Vessel Canada ON Operations ULC (BC)-L1. Water & Sewer-EK Operations, 1: 1941 Yonge St (EK01) (TOR-018-EK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L1. Grey Water (515010), 4: EK Operations (11) "
,CA,MON-009-01,FALSE,Kitchens (CAN),615005,,,Non-recurring Costs,61.44166667,4/1/2024,"2 Accounts: 3,135.00 CAD (55.389%) Kitchens (CAN), 250 Rue Gary-Carter (PK03)-Vessel Canada QC Operations ULC (BC)-SG&A. Closing Cost - Space Rent-PK Operations, 1: 250 Rue Gary-Carter (PK03) (MON-900-PK03), 2: Vessel Canada QC Operations ULC (BC) (CA23), 3: SG&A. Closing Cost - Space Rent (615005), 4: PK Operations (12) ; 962.00 CAD (16.996%) Kitchens (CAN), 250 Rue Gary-Carter (BK01)-Vessel Canada QC Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 250 Rue Gary-Carter (BK01) (MON-009-BK01), 2: Vessel Canada QC Operations ULC (BC) (CA23), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 655.00 CAD (11.572%) Kitchens (CAN), 250 Rue Gary-Carter (BK01)-Vessel Canada QC Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 250 Rue Gary-Carter (BK01) (MON-009-BK01), 2: Vessel Canada QC Operations ULC (BC) (CA23), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 908.00 CAD (16.042%) Kitchens (CAN), 250 Rue Gary-Carter (BK01)-Vessel Canada QC Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 250 Rue Gary-Carter (BK01) (MON-009-BK01), 2: Vessel Canada QC Operations ULC (BC) (CA23), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) "
,CA,TOR-044-01,FALSE,Kitchens (CAN),615015,,,Non-recurring Costs,9.49,4/1/2024,"2 Accounts: 6,000.00 CAD (93.897%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 195.00 CAD (3.052%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Utility Expense-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Utility Expense (615015), 4: EK Operations (11) ; 195.00 CAD (3.052%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Utility Expense-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Utility Expense (615015), 4: EK Operations (11) "
,CA,"TOR-044-1	",FALSE,Kitchens (CAN),615015,,,Non-recurring Costs,26.28657,4/1/2024,"2 Accounts: 5,309.73 CAD (83.094%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Space Rent-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Space Rent (615005), 4: EK Operations (11) ; 1,080.27 CAD (16.906%) Kitchens (CAN), 4894 Dundas Street (BK01)-Vessel Canada ON Operations ULC (BC)-SG&A. Closing Cost - Utility Expense-EK Operations, 1: 4894 Dundas Street (BK01) (TOR-044-BK01), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: SG&A. Closing Cost - Utility Expense (615015), 4: EK Operations (11) "
,CA,"TOR-900-2	",FALSE,Kitchens (CAN),535010,,,L3 Expenses,48.25567667,4/1/2024,"2 Accounts: 15,896.00 CAD (65.54%) Kitchens (CAN), 900 Don Mills Road (PK02)-Vessel Canada ON Operations ULC (BC)-L3. UG Rent Expense-PK Operations, 1: 900 Don Mills Road (PK02) (TOR-900-PK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L3. UG Rent Expense (534005), 4: PK Operations (12) ; 2,708.00 CAD (11.165%) Kitchens (CAN), 900 Don Mills Road (PK02)-Vessel Canada ON Operations ULC (BC)-L3. UG Rent Expense-PK Operations, 1: 900 Don Mills Road (PK02) (TOR-900-PK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L3. UG Rent Expense (534005), 4: PK Operations (12) ; 3,295.00 CAD (13.585%) Kitchens (CAN), 900 Don Mills Road (PK02)-Vessel Canada ON Operations ULC (BC)-L3. UG Rent Expense-PK Operations, 1: 900 Don Mills Road (PK02) (TOR-900-PK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L3. UG Rent Expense (534005), 4: PK Operations (12) ; 2,355.00 CAD (9.71%) Kitchens (CAN), 900 Don Mills Road (PK02)-Vessel Canada ON Operations ULC (BC)-L3. UG Water & Sewer-PK Operations, 1: 900 Don Mills Road (PK02) (TOR-900-PK02), 2: Vessel Canada ON Operations ULC (BC) (CA22), 3: L3. UG Water & Sewer (535010), 4: PK Operations (12) "
,GB,LDN-292-01,FALSE,REEF UK,515040,,,L1 Expenses,5.887833333,4/1/2024,"2 Accounts: 150.00 GBP (53.571%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar-Upstairs-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar-Upstairs (KI-1002209), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) ; 130.00 GBP (46.429%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar Kitchen-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar Kitchen (KI-1002143), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) "
,GB,LDN-005-03,FALSE,REEF UK,515040,,,L1 Expenses,6.056,4/1/2024,"2 Accounts: 144.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) ; 144.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) "
,GB,LDN-005-03,FALSE,REEF UK,515040,,,L1 Expenses,2.733666667,4/1/2024,"2 Accounts: 65.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) ; 65.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) "
,GB,LDN-005-03,FALSE,REEF UK,515040,,,L1 Expenses,7.359666667,4/1/2024,"2 Accounts: 175.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) ; 175.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) "
,GB,LDN-005-03,FALSE,REEF UK,515040,,,L1 Expenses,5.887833333,4/1/2024,"2 Accounts: 140.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) ; 140.00 GBP (50%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Utility Expenses - Other, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Utility Expenses - Other (515040) "
,GB,LDN-005-01,FALSE,REEF UK,520040,,,L2 Expenses,5.965666667,4/1/2024,"3 Accounts: 143.64 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 143.68 GBP (33.34%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 143.63 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK04-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK04 (LDN-005-EK04), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) "
,GB,LDN-005-04,FALSE,REEF UK,520040,,,L2 Expenses,5.965666667,4/1/2024,"3 Accounts: 143.64 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 143.68 GBP (33.34%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 143.63 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK04-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK04 (LDN-005-EK04), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) "
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,520040,,,L2 Expenses,13.11916667,4/1/2024,"2 Accounts: 315.90 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 315.90 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Battersea Heliport Brick and Mortar Kitchen 2-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Battersea Heliport Brick and Mortar Kitchen 2 (KI-1002219), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) "
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,520040,,,L2 Expenses,8.9485,4/1/2024,"2 Accounts: 215.48 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Wendy's Heliport - LDN-029-BK01-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Wendy's Heliport - LDN-029-BK01 (KI-1001364), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) ; 215.47 GBP (50%) REEF UK, London-Heliport Industrial Estate, Unit 18, London-Battersea Heliport Brick and Mortar Kitchen 2-REEF Kitchens Limited (UK)-Operations - SC&P -L2. Waste Management, 1: London (GB-M25861), 2: Heliport Industrial Estate, Unit 18, London (GB-XX-RE-2000169), 3: Battersea Heliport Brick and Mortar Kitchen 2 (KI-1002219), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L2. Waste Management (520040) "
,GB,LDN-005-03,FALSE,REEF UK,507005,,,L1 Expenses,1.514777778,4/1/2024,"3 Accounts: 35.97 GBP (33.34%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 35.96 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 35.95 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK04-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK04 (LDN-005-EK04), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) "
,GB,LDN-005-04,FALSE,REEF UK,507005,,,L1 Expenses,1.514777778,4/1/2024,"3 Accounts: 35.97 GBP (33.34%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 35.96 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 35.95 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK04-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK04 (LDN-005-EK04), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) "
,GB,LDN-292-01,FALSE,REEF UK,507005,,,L1 Expenses,5.979166667,4/1/2024,"2 Accounts: 143.98 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar-Upstairs-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar-Upstairs (KI-1002209), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 143.97 GBP (50%) REEF UK, London-Wandsworth High Street, Unit 10 Southside Shopping Centre, London-Gravity Wandsworth Brick & Mortar Kitchen-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Wandsworth High Street, Unit 10 Southside Shopping Centre, London (GB-XX-RE-1889236), 3: Gravity Wandsworth Brick & Mortar Kitchen (KI-1002143), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) "
,GB,LDN-005-03,FALSE,REEF UK,507005,,,L1 Expenses,3.158333333,4/1/2024,"3 Accounts: 76.07 GBP (33.34%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 76.04 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 76.04 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK04-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK04 (LDN-005-EK04), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) "
,GB,LDN-005-04,FALSE,REEF UK,507005,,,L1 Expenses,3.158333333,4/1/2024,"3 Accounts: 76.07 GBP (33.34%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Wendy's Regis Road - LDN-005-EK01-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Wendy's Regis Road - LDN-005-EK01 (KI-1000328), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 76.04 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK03-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK03 (KI-1000982), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) ; 76.04 GBP (33.33%) REEF UK, London-Unit 12, Kentish Town Industrial Estate, Regis Rd, London-Regis Road - LDN-005-EK04-REEF Kitchens Limited (UK)-Operations - SC&P -L1. Repairs, 1: London (GB-M25861), 2: Unit 12, Kentish Town Industrial Estate, Regis Rd, London (GB-XX-RE-2000021), 3: Regis Road - LDN-005-EK04 (LDN-005-EK04), 4: REEF Kitchens Limited (UK) (GB11), 5: Operations - SC&P  (D00019-04), 6: L1. Repairs (507005) "
