,Vessel Name,Vessel,Country,Line Item,Amount,Business Date Local,Line Order
3678,Hermanos Dos 01,DXB-005-01,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3679,Hermanos Dos 01,DXB-005-01,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3680,Hermanos Dos 01,DXB-005-01,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3681,Hermanos Dos 01,DXB-005-01,AE,Business Rate,0.0,2024-04-10,
3682,Hermanos Dos 01,DXB-005-01,AE,IMS Software,0.0,2024-04-10,
3683,Hermanos Dos 01,DXB-005-01,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3684,Hermanos Dos 01,DXB-005-01,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3685,Hermanos Dos 01,DXB-005-01,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3686,Hermanos Dos 01,DXB-005-01,AE,Security Expenses,0.0,2024-04-10,
3687,Hermanos Dos 01,DXB-005-01,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3688,Hermanos Dos 01,DXB-005-01,AE,Other,0.0,2024-04-10,
3689,Hermanos Dos 02,DXB-005-02,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3690,Hermanos Dos 02,DXB-005-02,AE,Marketing Expense,0.0,2024-04-10,
3691,Hermanos Dos 02,DXB-005-02,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3692,Hermanos Dos 02,DXB-005-02,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3693,Hermanos Dos 02,DXB-005-02,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3694,Hermanos Dos 02,DXB-005-02,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3695,Hermanos Dos 02,DXB-005-02,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3696,Hermanos Dos 02,DXB-005-02,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3697,Hermanos Dos 02,DXB-005-02,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3698,Hermanos Dos 02,DXB-005-02,AE,Business Rate,0.0,2024-04-10,
3699,Hermanos Dos 02,DXB-005-02,AE,IMS Software,0.0,2024-04-10,
3700,Hermanos Dos 02,DXB-005-02,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3701,Hermanos Dos 02,DXB-005-02,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3702,Hermanos Dos 02,DXB-005-02,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3703,Hermanos Dos 02,DXB-005-02,AE,Security Expenses,0.0,2024-04-10,
3704,Hermanos Dos 02,DXB-005-02,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3705,Hermanos Dos 02,DXB-005-02,AE,Other,0.0,2024-04-10,
3706,Hermanos Dos 03,DXB-005-03,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3707,Hermanos Dos 03,DXB-005-03,AE,Marketing Expense,0.0,2024-04-10,
3708,Hermanos Dos 03,DXB-005-03,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3709,Hermanos Dos 03,DXB-005-03,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3710,Hermanos Dos 03,DXB-005-03,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3711,Hermanos Dos 03,DXB-005-03,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3712,Hermanos Dos 03,DXB-005-03,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3713,Hermanos Dos 03,DXB-005-03,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3714,Hermanos Dos 03,DXB-005-03,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3715,Hermanos Dos 03,DXB-005-03,AE,Business Rate,0.0,2024-04-10,
3716,Hermanos Dos 03,DXB-005-03,AE,IMS Software,0.0,2024-04-10,
3717,Hermanos Dos 03,DXB-005-03,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3718,Hermanos Dos 03,DXB-005-03,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3719,Hermanos Dos 03,DXB-005-03,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3720,Hermanos Dos 03,DXB-005-03,AE,Security Expenses,0.0,2024-04-10,
3721,Hermanos Dos 03,DXB-005-03,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3722,Hermanos Dos 03,DXB-005-03,AE,Other,0.0,2024-04-10,
3723,Hermanos Dos 04,DXB-005-04,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3724,Hermanos Dos 04,DXB-005-04,AE,Marketing Expense,0.0,2024-04-10,
3725,Hermanos Dos 04,DXB-005-04,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3726,Hermanos Dos 04,DXB-005-04,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3727,Hermanos Dos 04,DXB-005-04,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3728,Hermanos Dos 04,DXB-005-04,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3729,Hermanos Dos 04,DXB-005-04,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3730,Hermanos Dos 04,DXB-005-04,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3731,Hermanos Dos 04,DXB-005-04,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3732,Hermanos Dos 04,DXB-005-04,AE,Business Rate,0.0,2024-04-10,
3733,Hermanos Dos 04,DXB-005-04,AE,IMS Software,0.0,2024-04-10,
3734,Hermanos Dos 04,DXB-005-04,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3735,Hermanos Dos 04,DXB-005-04,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3736,Hermanos Dos 04,DXB-005-04,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3737,Hermanos Dos 04,DXB-005-04,AE,Security Expenses,0.0,2024-04-10,
3738,Hermanos Dos 04,DXB-005-04,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3739,Hermanos Dos 04,DXB-005-04,AE,Other,0.0,2024-04-10,
3740,Hermanos Dos 05,DXB-005-05,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3741,Hermanos Dos 05,DXB-005-05,AE,Marketing Expense,0.0,2024-04-10,
3742,Hermanos Dos 05,DXB-005-05,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3743,Hermanos Dos 05,DXB-005-05,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3744,Hermanos Dos 05,DXB-005-05,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3745,Hermanos Dos 05,DXB-005-05,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3746,Hermanos Dos 05,DXB-005-05,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3747,Hermanos Dos 05,DXB-005-05,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3748,Hermanos Dos 05,DXB-005-05,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3749,Hermanos Dos 05,DXB-005-05,AE,Business Rate,0.0,2024-04-10,
3750,Hermanos Dos 05,DXB-005-05,AE,IMS Software,0.0,2024-04-10,
3751,Hermanos Dos 05,DXB-005-05,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3752,Hermanos Dos 05,DXB-005-05,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3753,Hermanos Dos 05,DXB-005-05,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3754,Hermanos Dos 05,DXB-005-05,AE,Security Expenses,0.0,2024-04-10,
3755,Hermanos Dos 05,DXB-005-05,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3756,Hermanos Dos 05,DXB-005-05,AE,Other,0.0,2024-04-10,
3757,Hermanos Dos 06,DXB-005-06,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3758,Hermanos Dos 06,DXB-005-06,AE,Marketing Expense,0.0,2024-04-10,
3759,Hermanos Dos 06,DXB-005-06,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3760,Hermanos Dos 06,DXB-005-06,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3761,Hermanos Dos 06,DXB-005-06,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3762,Hermanos Dos 06,DXB-005-06,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3763,Hermanos Dos 06,DXB-005-06,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3764,Hermanos Dos 06,DXB-005-06,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3765,Hermanos Dos 06,DXB-005-06,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3766,Hermanos Dos 06,DXB-005-06,AE,Business Rate,0.0,2024-04-10,
3767,Hermanos Dos 06,DXB-005-06,AE,IMS Software,0.0,2024-04-10,
3768,Hermanos Dos 06,DXB-005-06,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3769,Hermanos Dos 06,DXB-005-06,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3770,Hermanos Dos 06,DXB-005-06,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3771,Hermanos Dos 06,DXB-005-06,AE,Security Expenses,0.0,2024-04-10,
3772,Hermanos Dos 06,DXB-005-06,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3773,Hermanos Dos 06,DXB-005-06,AE,Other,0.0,2024-04-10,
3774,Hermanos Uno 03,DXB-003-03,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3775,Hermanos Uno 03,DXB-003-03,AE,Marketing Expense,0.0,2024-04-10,
3776,Hermanos Uno 03,DXB-003-03,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3777,Hermanos Uno 03,DXB-003-03,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3778,Hermanos Uno 03,DXB-003-03,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3779,Hermanos Uno 03,DXB-003-03,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3780,Hermanos Uno 03,DXB-003-03,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3781,Hermanos Uno 03,DXB-003-03,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3782,Hermanos Uno 03,DXB-003-03,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3783,Hermanos Uno 03,DXB-003-03,AE,Business Rate,0.0,2024-04-10,
3784,Hermanos Uno 03,DXB-003-03,AE,IMS Software,0.0,2024-04-10,
3785,Hermanos Uno 03,DXB-003-03,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3786,Hermanos Uno 03,DXB-003-03,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3787,Hermanos Uno 03,DXB-003-03,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3788,Hermanos Uno 03,DXB-003-03,AE,Security Expenses,0.0,2024-04-10,
3789,Hermanos Uno 03,DXB-003-03,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3790,Hermanos Uno 03,DXB-003-03,AE,Other,0.0,2024-04-10,
3791,Hermanos Uno 04,DXB-003-04,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3792,Hermanos Uno 04,DXB-003-04,AE,Marketing Expense,0.0,2024-04-10,
3793,Hermanos Uno 04,DXB-003-04,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3794,Hermanos Uno 04,DXB-003-04,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3795,Hermanos Uno 04,DXB-003-04,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3796,Hermanos Uno 04,DXB-003-04,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3797,Hermanos Uno 04,DXB-003-04,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3798,Hermanos Uno 04,DXB-003-04,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3799,Hermanos Uno 04,DXB-003-04,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3800,Hermanos Uno 04,DXB-003-04,AE,Business Rate,0.0,2024-04-10,
3801,Hermanos Uno 04,DXB-003-04,AE,IMS Software,0.0,2024-04-10,
3802,Hermanos Uno 04,DXB-003-04,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3803,Hermanos Uno 04,DXB-003-04,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3804,Hermanos Uno 04,DXB-003-04,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3805,Hermanos Uno 04,DXB-003-04,AE,Security Expenses,0.0,2024-04-10,
3806,Hermanos Uno 04,DXB-003-04,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3807,Hermanos Uno 04,DXB-003-04,AE,Other,0.0,2024-04-10,
3808,Hermanos Uno 05,DXB-003-05,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3809,Hermanos Uno 05,DXB-003-05,AE,Marketing Expense,0.0,2024-04-10,
3810,Hermanos Uno 05,DXB-003-05,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3811,Hermanos Uno 05,DXB-003-05,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3812,Hermanos Uno 05,DXB-003-05,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3813,Hermanos Uno 05,DXB-003-05,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3814,Hermanos Uno 05,DXB-003-05,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3815,Hermanos Uno 05,DXB-003-05,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3816,Hermanos Uno 05,DXB-003-05,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3817,Hermanos Uno 05,DXB-003-05,AE,Business Rate,0.0,2024-04-10,
3818,Hermanos Uno 05,DXB-003-05,AE,IMS Software,0.0,2024-04-10,
3819,Hermanos Uno 05,DXB-003-05,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3820,Hermanos Uno 05,DXB-003-05,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3821,Hermanos Uno 05,DXB-003-05,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3822,Hermanos Uno 05,DXB-003-05,AE,Security Expenses,0.0,2024-04-10,
3823,Hermanos Uno 05,DXB-003-05,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3824,Hermanos Uno 05,DXB-003-05,AE,Other,0.0,2024-04-10,
3825,K&K 02,DXB-026-02,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3826,K&K 02,DXB-026-02,AE,Marketing Expense,0.0,2024-04-10,
3827,K&K 02,DXB-026-02,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3828,K&K 02,DXB-026-02,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3829,K&K 02,DXB-026-02,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3830,K&K 02,DXB-026-02,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3831,K&K 02,DXB-026-02,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3832,K&K 02,DXB-026-02,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3833,K&K 02,DXB-026-02,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3834,K&K 02,DXB-026-02,AE,Business Rate,0.0,2024-04-10,
3835,K&K 02,DXB-026-02,AE,IMS Software,0.0,2024-04-10,
3836,K&K 02,DXB-026-02,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3837,K&K 02,DXB-026-02,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3838,K&K 02,DXB-026-02,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3839,K&K 02,DXB-026-02,AE,Security Expenses,0.0,2024-04-10,
3840,K&K 02,DXB-026-02,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3841,K&K 02,DXB-026-02,AE,Other,0.0,2024-04-10,
3842,K&K 03,DXB-026-03,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3843,K&K 03,DXB-026-03,AE,Marketing Expense,0.0,2024-04-10,
3844,K&K 03,DXB-026-03,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3845,K&K 03,DXB-026-03,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3846,K&K 03,DXB-026-03,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3847,K&K 03,DXB-026-03,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3848,K&K 03,DXB-026-03,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3849,K&K 03,DXB-026-03,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3850,K&K 03,DXB-026-03,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3851,K&K 03,DXB-026-03,AE,Business Rate,0.0,2024-04-10,
3852,K&K 03,DXB-026-03,AE,IMS Software,0.0,2024-04-10,
3853,K&K 03,DXB-026-03,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3854,K&K 03,DXB-026-03,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3855,K&K 03,DXB-026-03,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3856,K&K 03,DXB-026-03,AE,Security Expenses,0.0,2024-04-10,
3857,K&K 03,DXB-026-03,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3858,K&K 03,DXB-026-03,AE,Other,0.0,2024-04-10,
3859,K&K 04,DXB-026-04,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3860,K&K 04,DXB-026-04,AE,Marketing Expense,0.0,2024-04-10,
3861,K&K 04,DXB-026-04,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3862,K&K 04,DXB-026-04,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3863,K&K 04,DXB-026-04,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3864,K&K 04,DXB-026-04,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3865,K&K 04,DXB-026-04,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3866,K&K 04,DXB-026-04,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3867,K&K 04,DXB-026-04,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3868,K&K 04,DXB-026-04,AE,Business Rate,0.0,2024-04-10,
3869,K&K 04,DXB-026-04,AE,IMS Software,0.0,2024-04-10,
3870,K&K 04,DXB-026-04,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3871,K&K 04,DXB-026-04,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3872,K&K 04,DXB-026-04,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3873,K&K 04,DXB-026-04,AE,Security Expenses,0.0,2024-04-10,
3874,K&K 04,DXB-026-04,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3875,K&K 04,DXB-026-04,AE,Other,0.0,2024-04-10,
3876,K&K 05,DXB-026-05,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3877,K&K 05,DXB-026-05,AE,Marketing Expense,0.0,2024-04-10,
3878,K&K 05,DXB-026-05,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3879,K&K 05,DXB-026-05,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3880,K&K 05,DXB-026-05,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3881,K&K 05,DXB-026-05,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3882,K&K 05,DXB-026-05,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3883,K&K 05,DXB-026-05,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3884,K&K 05,DXB-026-05,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3885,K&K 05,DXB-026-05,AE,Business Rate,0.0,2024-04-10,
3886,K&K 05,DXB-026-05,AE,IMS Software,0.0,2024-04-10,
3887,K&K 05,DXB-026-05,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3888,K&K 05,DXB-026-05,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3889,K&K 05,DXB-026-05,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3890,K&K 05,DXB-026-05,AE,Security Expenses,0.0,2024-04-10,
3891,K&K 05,DXB-026-05,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3892,K&K 05,DXB-026-05,AE,Other,0.0,2024-04-10,
3893,K&K 06,DXB-026-06,AE,Rent,85.0333767394497,2024-04-10,L1-10-02
3894,K&K 06,DXB-026-06,AE,Marketing Expense,0.0,2024-04-10,
3895,K&K 06,DXB-026-06,AE,Insurance Expense,4.0816020834935856,2024-04-10,L1-12-02-06
3896,K&K 06,DXB-026-06,AE,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3897,K&K 06,DXB-026-06,AE,Electricity,22.592025567407475,2024-04-10,L1-12-02-01
3898,K&K 06,DXB-026-06,AE,Grey Water,0.9219408214908756,2024-04-10,L1-12-02-05
3899,K&K 06,DXB-026-06,AE,Fresh Water,3.0970050896683787,2024-04-10,L1-12-02-03
3900,K&K 06,DXB-026-06,AE,Internet Services,5.8449257906169105,2024-04-10,L1-12-02-07
3901,K&K 06,DXB-026-06,AE,"Fuel, Natural Gas & Propane",14.303509055751645,2024-04-10,L1-12-02-04
3902,K&K 06,DXB-026-06,AE,Business Rate,0.0,2024-04-10,
3903,K&K 06,DXB-026-06,AE,IMS Software,0.0,2024-04-10,
3904,K&K 06,DXB-026-06,AE,Waste Management,5.451086993086828,2024-04-10,L2-01-03-03
3905,K&K 06,DXB-026-06,AE,Pest Control,1.1278111020179644,2024-04-10,L2-01-03-01
3906,K&K 06,DXB-026-06,AE,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3907,K&K 06,DXB-026-06,AE,Security Expenses,0.0,2024-04-10,
3908,K&K 06,DXB-026-06,AE,Fire/Safety,0.34908438871984615,2024-04-10,L1-12-02-02
3909,K&K 06,DXB-026-06,AE,Other,0.0,2024-04-10,
3910,Kimmy’s,LDN-297-01,GB,Rent,105.27222123864578,2024-04-10,L1-10-02
3911,Kimmy’s,LDN-297-01,GB,Marketing Expense,0.0,2024-04-10,
3912,Kimmy’s,LDN-297-01,GB,Insurance Expense,0.8421777699091663,2024-04-10,L1-12-02-06
3913,Kimmy’s,LDN-297-01,GB,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3914,Kimmy’s,LDN-297-01,GB,Electricity,42.10888849545832,2024-04-10,L1-12-02-01
3915,Kimmy’s,LDN-297-01,GB,Grey Water,0.0,2024-04-10,L1-12-02-05
3916,Kimmy’s,LDN-297-01,GB,Fresh Water,0.0,2024-04-10,L1-12-02-03
3917,Kimmy’s,LDN-297-01,GB,Internet Services,4.210888849545832,2024-04-10,L1-12-02-07
3918,Kimmy’s,LDN-297-01,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-10,L1-12-02-04
3919,Kimmy’s,LDN-297-01,GB,Business Rate,0.0,2024-04-10,
3920,Kimmy’s,LDN-297-01,GB,IMS Software,0.0,2024-04-10,
3921,Kimmy’s,LDN-297-01,GB,Waste Management,15.580288743319578,2024-04-10,L2-01-03-03
3922,Kimmy’s,LDN-297-01,GB,Pest Control,0.0,2024-04-10,L2-01-03-01
3923,Kimmy’s,LDN-297-01,GB,Portable Toilets,0.0,2024-04-10,L2-01-03-02
3924,Kimmy’s,LDN-297-01,GB,Security Expenses,0.0,2024-04-10,
3925,Kimmy’s,LDN-297-01,GB,Fire/Safety,10.73776656634187,2024-04-10,L1-12-02-02
3926,Kimmy’s,LDN-297-01,GB,Other,0.0,2024-04-10,
3927,La Perla,MIA-007-02,US,Rent,82.1917808219178,2024-04-10,L1-10-02
3928,La Perla,MIA-007-02,US,Marketing Expense,0.0,2024-04-10,
3929,La Perla,MIA-007-02,US,Insurance Expense,8.219178082191782,2024-04-10,L1-12-02-06
3930,La Perla,MIA-007-02,US,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3931,La Perla,MIA-007-02,US,Electricity,20.21917808219178,2024-04-10,L1-12-02-01
3932,La Perla,MIA-007-02,US,Grey Water,18.904109589041095,2024-04-10,L1-12-02-05
3933,La Perla,MIA-007-02,US,Fresh Water,3.287671232876712,2024-04-10,L1-12-02-03
3934,La Perla,MIA-007-02,US,Internet Services,2.958904109589041,2024-04-10,L1-12-02-07
3935,La Perla,MIA-007-02,US,"Fuel, Natural Gas & Propane",26.301369863013697,2024-04-10,L1-12-02-04
3936,La Perla,MIA-007-02,US,Business Rate,0.0,2024-04-10,
3937,La Perla,MIA-007-02,US,IMS Software,0.0,2024-04-10,
3938,La Perla,MIA-007-02,US,Waste Management,6.575342465753424,2024-04-10,L2-01-03-03
3939,La Perla,MIA-007-02,US,Pest Control,4.931506849315069,2024-04-10,L2-01-03-01
3940,La Perla,MIA-007-02,US,Portable Toilets,8.219178082191782,2024-04-10,L2-01-03-02
3941,La Perla,MIA-007-02,US,Security Expenses,0.0,2024-04-10,
3942,La Perla,MIA-007-02,US,Fire/Safety,3.1232876712328768,2024-04-10,L1-12-02-02
3943,La Perla,MIA-007-02,US,Other,0.0,2024-04-10,
3944,Mamta's Kitchen 2,LDN-029-02,GB,Rent,105.27222123864578,2024-04-10,L1-10-02
3945,Mamta's Kitchen 2,LDN-029-02,GB,Marketing Expense,0.0,2024-04-10,
3946,Mamta's Kitchen 2,LDN-029-02,GB,Insurance Expense,0.8421777699091663,2024-04-10,L1-12-02-06
3947,Mamta's Kitchen 2,LDN-029-02,GB,Repairs & Maintenance,0.0,2024-04-10,L1-12-02-08
3948,Mamta's Kitchen 2,LDN-029-02,GB,Electricity,42.10888849545832,2024-04-10,L1-12-02-01
3949,Mamta's Kitchen 2,LDN-029-02,GB,Grey Water,0.0,2024-04-10,L1-12-02-05
3950,Mamta's Kitchen 2,LDN-029-02,GB,Fresh Water,0.0,2024-04-10,L1-12-02-03
3951,Mamta's Kitchen 2,LDN-029-02,GB,Internet Services,4.210888849545832,2024-04-10,L1-12-02-07
3952,Mamta's Kitchen 2,LDN-029-02,GB,"Fuel, Natural Gas & Propane",23.159888672502074,2024-04-10,L1-12-02-04
3953,Mamta's Kitchen 2,LDN-029-02,GB,Business Rate,0.0,2024-04-10,
3954,Mamta's Kitchen 2,LDN-029-02,GB,IMS Software,0.0,2024-04-10,
